round_idx,kind,cycles
18789,invalid,60043
18790,valid,60023
18791,valid,60022
18792,invalid,60041
18793,invalid,60070
18794,valid,60083
18795,valid,60070
18796,valid,60027
18797,invalid,60058
18798,valid,60071
18799,valid,60104
18800,valid,60016
18801,valid,60067
18802,valid,60107
18803,valid,60401
18804,valid,60073
18805,valid,60084
18806,invalid,60078
18807,invalid,60103
18808,invalid,60028
18809,valid,60113
18810,valid,60072
18811,invalid,60071
18812,invalid,60078
18813,invalid,60084
18814,valid,60098
18815,valid,60061
18816,valid,60690
18817,invalid,60191
18818,valid,60051
18819,valid,61274
18820,invalid,60023
18821,invalid,60060
18822,valid,60079
18823,valid,60070
18824,invalid,60014
18825,valid,60041
18826,valid,59986
18827,valid,60069
18828,valid,60065
18829,valid,59839
18830,invalid,60066
18831,valid,60082
18832,invalid,60006
18833,invalid,60152
18834,valid,60073
18835,invalid,60107
18836,invalid,60076
18837,valid,60159
18838,invalid,61422
18839,valid,60090
18840,invalid,60082
18841,invalid,60588
18842,invalid,60112
18843,valid,60133
18844,invalid,60065
18845,valid,59826
18846,invalid,60029
18847,valid,60121
18848,invalid,60112
18849,valid,60055
18850,invalid,60299
18851,valid,60115
18852,valid,60178
18853,valid,60076
18854,invalid,60283
18855,valid,60147
18856,valid,60189
18857,valid,60139
18858,valid,60960
18859,valid,60118
18860,valid,60096
18861,invalid,60139
18862,valid,60084
18863,invalid,61728
18864,invalid,60128
18865,valid,60067
18866,invalid,60194
18867,valid,60042
18868,invalid,61503
18869,invalid,60444
18870,valid,60450
18871,invalid,60759
18872,invalid,60072
18873,invalid,60012
18874,invalid,61079
18875,invalid,60065
18876,valid,60081
18877,invalid,60377
18878,invalid,60597
18879,valid,60158
18880,valid,61291
18881,valid,60123
18882,valid,60050
18883,invalid,61593
18884,valid,59783
18885,invalid,60007
18886,valid,60033
18887,valid,60017
18888,invalid,63545
18889,valid,60111
18890,invalid,60106
18891,valid,60144
18892,invalid,61705
18893,invalid,61753
18894,invalid,60551
18895,invalid,60282
18896,invalid,60121
18897,invalid,60046
18898,invalid,60310
18899,valid,60088
18900,invalid,60147
18901,valid,60024
18902,valid,60147
18903,invalid,60030
18904,invalid,60052
18905,valid,60109
18906,invalid,60089
18907,invalid,60047
18908,valid,61039
18909,valid,60140
18910,invalid,61418
18911,invalid,60990
18912,invalid,60079
18913,invalid,60106
18914,invalid,60023
18915,valid,63540
18916,valid,60042
18917,invalid,61654
18918,valid,60129
18919,invalid,60083
18920,valid,60010
18921,valid,60088
18922,invalid,59813
18923,valid,60087
18924,invalid,60047
18925,invalid,61003
18926,valid,62004
18927,valid,60087
18928,invalid,60055
18929,invalid,60134
18930,invalid,63454
18931,invalid,60447
18932,invalid,60093
18933,valid,60197
18934,invalid,60040
18935,valid,60075
18936,valid,60100
18937,invalid,60020
18938,invalid,60073
18939,valid,60033
18940,valid,61161
18941,invalid,60046
18942,valid,60089
18943,invalid,60158
18944,invalid,60048
18945,valid,60082
18946,invalid,60664
18947,invalid,60098
18948,valid,60055
18949,invalid,60015
18950,invalid,60124
18951,valid,60157
18952,invalid,60147
18953,valid,60100
18954,valid,60128
18955,valid,60046
18956,invalid,60067
18957,invalid,60107
18958,valid,60102
18959,valid,60916
18960,valid,60081
18961,valid,60110
18962,valid,60119
18963,valid,59960
18964,valid,60073
18965,valid,60067
18966,valid,60048
18967,valid,60084
18968,invalid,60021
18969,valid,60041
18970,invalid,60090
18971,valid,60060
18972,invalid,60123
18973,invalid,60011
18974,valid,60083
18975,invalid,60831
18976,valid,60036
18977,invalid,60015
18978,invalid,60452
18979,valid,60098
18980,invalid,61234
18981,invalid,61142
18982,invalid,60983
18983,valid,60938
18984,invalid,60050
18985,valid,60119
18986,invalid,60015
18987,valid,60985
18988,invalid,60057
18989,valid,60056
18990,valid,60824
18991,invalid,60987
18992,valid,60171
18993,valid,61085
18994,invalid,60307
18995,invalid,60063
18996,invalid,61149
18997,valid,60063
18998,valid,60047
18999,valid,61404
19000,invalid,59973
19001,invalid,60069
19002,valid,60713
19003,invalid,60067
19004,valid,60084
19005,valid,60129
19006,valid,61024
19007,invalid,60045
19008,valid,60705
19009,valid,60061
19010,invalid,60058
19011,valid,60210
19012,valid,60550
19013,invalid,60190
19014,valid,60031
19015,invalid,60090
19016,invalid,60735
19017,invalid,61070
19018,invalid,60760
19019,valid,61351
19020,valid,60441
19021,valid,60386
19022,invalid,60140
19023,valid,60129
19024,valid,60109
19025,invalid,60085
19026,invalid,60107
19027,valid,60110
19028,valid,60150
19029,valid,60043
19030,valid,60401
19031,invalid,60212
19032,valid,60222
19033,invalid,60041
19034,valid,60031
19035,invalid,60019
19036,invalid,60055
19037,valid,60033
19038,invalid,60103
19039,valid,60101
19040,invalid,60026
19041,invalid,60160
19042,valid,60148
19043,invalid,60051
19044,invalid,60154
19045,valid,60082
19046,invalid,60024
19047,invalid,60100
19048,valid,60714
19049,invalid,60058
19050,valid,60133
19051,valid,60804
19052,invalid,60077
19053,valid,60094
19054,valid,64236
19055,valid,63437
19056,invalid,60126
19057,valid,60260
19058,invalid,63477
19059,valid,60066
19060,valid,60116
19061,invalid,60059
19062,valid,60144
19063,valid,61933
19064,invalid,60081
19065,valid,60171
19066,invalid,60080
19067,valid,60057
19068,invalid,61003
19069,valid,60052
19070,valid,60131
19071,valid,61046
19072,valid,60066
19073,invalid,60065
19074,invalid,61163
19075,valid,60096
19076,valid,60112
19077,invalid,60092
19078,invalid,60171
19079,invalid,60055
19080,invalid,60092
19081,valid,60067
19082,valid,60196
19083,valid,60113
19084,invalid,60088
19085,valid,60211
19086,invalid,60100
19087,valid,60121
19088,invalid,60305
19089,invalid,60162
19090,invalid,60041
19091,valid,60169
19092,invalid,60088
19093,valid,60737
19094,valid,60059
19095,invalid,60051
19096,valid,61430
19097,invalid,60106
19098,invalid,60068
19099,valid,61377
19100,invalid,60107
19101,valid,60212
19102,invalid,61232
19103,invalid,60130
19104,invalid,60065
19105,valid,61180
19106,invalid,60160
19107,invalid,60094
19108,valid,61352
19109,invalid,60116
19110,invalid,60130
19111,invalid,61307
19112,valid,60060
19113,valid,60059
19114,invalid,60027
19115,invalid,59872
19116,valid,61592
19117,valid,60186
19118,valid,60607
19119,valid,60086
19120,invalid,60245
19121,valid,59970
19122,valid,60116
19123,invalid,63435
19124,invalid,63955
19125,valid,60121
19126,invalid,60339
19127,invalid,60428
19128,valid,60066
19129,valid,60053
19130,invalid,60055
19131,valid,60076
19132,invalid,60055
19133,valid,60047
19134,invalid,60077
19135,valid,60119
19136,valid,60086
19137,valid,60038
19138,valid,60054
19139,valid,60070
19140,invalid,60934
19141,valid,60060
19142,invalid,60030
19143,valid,60539
19144,invalid,60059
19145,invalid,60003
19146,valid,60068
19147,valid,60094
19148,invalid,60074
19149,invalid,60037
19150,valid,60038
19151,invalid,60020
19152,invalid,60141
19153,invalid,59817
19154,valid,60038
19155,invalid,60090
19156,valid,60679
19157,valid,59826
19158,valid,60043
19159,valid,60466
19160,invalid,60090
19161,invalid,60076
19162,valid,60095
19163,invalid,60061
19164,valid,60976
19165,valid,60035
19166,valid,60120
19167,invalid,60076
19168,valid,60126
19169,invalid,60638
19170,valid,60279
19171,invalid,61628
19172,invalid,62823
19173,valid,60049
19174,valid,60051
19175,valid,59990
19176,invalid,60044
19177,invalid,60131
19178,valid,60077
19179,invalid,60065
19180,valid,60045
19181,valid,60055
19182,valid,61099
19183,valid,60025
19184,invalid,60052
19185,invalid,61194
19186,invalid,60088
19187,invalid,60990
19188,invalid,60387
19189,invalid,60099
19190,invalid,59792
19191,invalid,60473
19192,invalid,60049
19193,valid,60085
19194,invalid,60066
19195,valid,60067
19196,invalid,61014
19197,invalid,60019
19198,invalid,60166
19199,valid,60014
19200,valid,60087
19201,valid,60030
19202,valid,60061
19203,valid,60018
19204,valid,60069
19205,valid,60098
19206,invalid,60051
19207,valid,60846
19208,valid,60062
19209,valid,60037
19210,invalid,60451
19211,valid,60021
19212,valid,60102
19213,valid,60097
19214,invalid,60010
19215,invalid,60031
19216,invalid,60093
19217,valid,60066
19218,invalid,60109
19219,invalid,60075
19220,valid,60082
19221,valid,60110
19222,valid,60114
19223,valid,60215
19224,invalid,60113
19225,invalid,60055
19226,valid,60830
19227,valid,60109
19228,valid,60054
19229,valid,60761
19230,valid,60027
19231,valid,60086
19232,valid,60180
19233,invalid,63358
19234,valid,59821
19235,invalid,60581
19236,valid,59993
19237,invalid,60050
19238,invalid,60577
19239,invalid,60107
19240,valid,60057
19241,valid,60712
19242,valid,60051
19243,invalid,60028
19244,valid,60039
19245,valid,60154
19246,valid,60050
19247,invalid,60043
19248,invalid,60096
19249,invalid,60077
19250,valid,60072
19251,invalid,59746
19252,invalid,60093
19253,invalid,60066
19254,invalid,60049
19255,invalid,60111
19256,invalid,60037
19257,invalid,60076
19258,valid,60032
19259,invalid,60054
19260,invalid,60042
19261,valid,60034
19262,valid,60075
19263,invalid,60167
19264,valid,60050
19265,valid,60041
19266,invalid,60009
19267,invalid,60218
19268,invalid,60029
19269,valid,60040
19270,invalid,60583
19271,invalid,60060
19272,valid,60175
19273,invalid,63547
19274,invalid,60068
19275,invalid,60106
19276,valid,60077
19277,valid,60060
19278,valid,60070
19279,valid,61172
19280,valid,59754
19281,valid,60080
19282,invalid,60656
19283,valid,60079
19284,invalid,60096
19285,valid,60024
19286,invalid,60077
19287,invalid,60085
19288,valid,59753
19289,valid,60103
19290,invalid,60304
19291,valid,60065
19292,valid,59998
19293,invalid,60074
19294,invalid,60128
19295,invalid,60133
19296,invalid,60064
19297,valid,60120
19298,invalid,60962
19299,valid,60058
19300,invalid,60050
19301,invalid,60095
19302,valid,60089
19303,valid,60106
19304,invalid,60089
19305,valid,60053
19306,invalid,60090
19307,invalid,60062
19308,valid,60082
19309,invalid,60055
19310,valid,60114
19311,valid,60107
19312,valid,60076
19313,valid,60050
19314,invalid,60072
19315,valid,60036
19316,invalid,60098
19317,valid,60651
19318,valid,60051
19319,valid,60138
19320,valid,60629
19321,valid,60076
19322,invalid,60459
19323,invalid,63602
19324,invalid,60287
19325,valid,60089
19326,valid,60084
19327,valid,60056
19328,invalid,60083
19329,invalid,60085
19330,invalid,60056
19331,invalid,60379
19332,invalid,60041
19333,invalid,60027
19334,invalid,60955
19335,invalid,60079
19336,valid,60068
19337,invalid,60048
19338,valid,60080
19339,valid,60067
19340,valid,60549
19341,valid,60042
19342,invalid,60058
19343,valid,60081
19344,valid,60093
19345,valid,60085
19346,valid,60099
19347,invalid,60064
19348,valid,60009
19349,invalid,61141
19350,valid,60041
19351,valid,59804
19352,invalid,60437
19353,valid,60123
19354,valid,62084
19355,invalid,63126
19356,invalid,60072
19357,invalid,60460
19358,invalid,60094
19359,invalid,60454
19360,valid,60083
19361,invalid,60075
19362,valid,60117
19363,valid,60044
19364,invalid,60186
19365,invalid,60006
19366,invalid,60036
19367,invalid,60447
19368,valid,60063
19369,valid,60065
19370,valid,60066
19371,invalid,60078
19372,invalid,60099
19373,invalid,60045
19374,valid,60051
19375,valid,60059
19376,invalid,60072
19377,invalid,60035
19378,invalid,60064
19379,valid,60054
19380,valid,63786
19381,invalid,60387
19382,invalid,59953
19383,invalid,60117
19384,invalid,60015
19385,invalid,60084
19386,valid,60063
19387,valid,60067
19388,invalid,60070
19389,invalid,60488
19390,invalid,60676
19391,invalid,60639
19392,invalid,60061
19393,valid,60084
19394,invalid,60090
19395,invalid,60009
19396,valid,60070
19397,invalid,60016
19398,invalid,60024
19399,valid,60186
19400,invalid,60086
19401,invalid,60411
19402,valid,60612
19403,valid,60216
19404,invalid,60187
19405,valid,60079
19406,invalid,60096
19407,valid,60147
19408,invalid,60124
19409,valid,60044
19410,valid,59936
19411,valid,60424
19412,invalid,60106
19413,valid,60089
19414,invalid,61391
19415,valid,60057
19416,invalid,60048
19417,invalid,60800
19418,valid,60171
19419,invalid,60094
19420,valid,60397
19421,valid,60058
19422,valid,60088
19423,valid,60017
19424,invalid,60065
19425,valid,60082
19426,valid,60154
19427,valid,60055
19428,valid,60133
19429,valid,60053
19430,invalid,60114
19431,valid,60041
19432,invalid,60077
19433,valid,60053
19434,invalid,60002
19435,invalid,60078
19436,invalid,62314
19437,valid,60336
19438,valid,60159
19439,invalid,60902
19440,invalid,60060
19441,invalid,60108
19442,valid,60151
19443,valid,60066
19444,invalid,60116
19445,valid,60061
19446,valid,61714
19447,valid,60123
19448,invalid,60433
19449,valid,60141
19450,valid,60078
19451,valid,62555
19452,invalid,60083
19453,valid,60115
19454,invalid,60021
19455,invalid,60143
19456,invalid,60079
19457,invalid,60009
19458,valid,60006
19459,valid,60034
19460,valid,60331
19461,valid,60017
19462,invalid,60057
19463,valid,60072
19464,invalid,60072
19465,invalid,60081
19466,invalid,60059
19467,invalid,60810
19468,valid,60046
19469,valid,60269
19470,invalid,61176
19471,valid,60068
19472,valid,60020
19473,valid,60073
19474,valid,60050
19475,valid,60688
19476,invalid,60195
19477,valid,59995
19478,valid,60057
19479,invalid,59998
19480,valid,60024
19481,invalid,60123
19482,invalid,60035
19483,valid,60100
19484,valid,60111
19485,valid,60974
19486,invalid,60060
19487,invalid,60068
19488,valid,60281
19489,valid,60075
19490,valid,60036
19491,invalid,60517
19492,valid,60074
19493,invalid,60025
19494,valid,60050
19495,valid,60069
19496,valid,60035
19497,invalid,60109
19498,valid,60017
19499,invalid,60050
19500,invalid,60020
19501,invalid,60067
19502,invalid,60036
19503,valid,60025
19504,invalid,60855
19505,valid,60016
19506,invalid,59969
19507,invalid,60463
19508,invalid,60052
19509,invalid,60010
19510,invalid,60967
19511,invalid,60281
19512,valid,60028
19513,valid,60074
19514,valid,60091
19515,valid,61100
19516,valid,60013
19517,valid,60638
19518,valid,60023
19519,valid,59846
19520,valid,60030
19521,valid,60238
19522,valid,60012
19523,invalid,60107
19524,valid,60068
19525,invalid,60079
19526,valid,60920
19527,valid,60021
19528,invalid,60060
19529,valid,60678
19530,invalid,60062
19531,invalid,60049
19532,invalid,60513
19533,valid,60062
19534,invalid,60055
19535,invalid,60004
19536,valid,60013
19537,invalid,59986
19538,valid,60178
19539,valid,60036
19540,valid,60089
19541,invalid,60184
19542,valid,60058
19543,valid,61070
19544,invalid,60009
19545,valid,60316
19546,valid,60023
19547,valid,60032
19548,valid,60157
19549,invalid,60059
19550,valid,60046
19551,invalid,60053
19552,valid,60124
19553,invalid,59976
19554,valid,60072
19555,invalid,62823
19556,valid,60571
19557,invalid,60053
19558,valid,60061
19559,invalid,60715
19560,invalid,60046
19561,invalid,60153
19562,valid,60057
19563,invalid,60065
19564,valid,60094
19565,valid,60169
19566,invalid,60065
19567,valid,60009
19568,valid,60170
19569,invalid,60019
19570,valid,60059
19571,invalid,60073
19572,invalid,60467
19573,valid,60109
19574,invalid,60020
19575,invalid,60046
19576,valid,60045
19577,valid,60131
19578,invalid,60062
19579,invalid,60030
19580,valid,60011
19581,valid,60114
19582,valid,60036
19583,valid,60126
19584,valid,60125
19585,invalid,60032
19586,valid,60076
19587,invalid,60061
19588,valid,60660
19589,invalid,60916
19590,invalid,60041
19591,valid,60567
19592,valid,59983
19593,valid,60062
19594,valid,62292
19595,valid,60981
19596,invalid,60069
19597,valid,60054
19598,invalid,60051
19599,valid,60111
19600,invalid,60081
19601,valid,60038
19602,valid,60929
19603,valid,60085
19604,invalid,60931
19605,invalid,63410
19606,invalid,62847
19607,invalid,60086
19608,valid,60604
19609,valid,60040
19610,valid,60002
19611,invalid,60070
19612,valid,60052
19613,invalid,60046
19614,invalid,60080
19615,valid,60063
19616,invalid,60062
19617,invalid,60042
19618,invalid,60072
19619,valid,60029
19620,valid,59793
19621,invalid,60454
19622,valid,60022
19623,invalid,60035
19624,invalid,60063
19625,invalid,60069
19626,invalid,60014
19627,invalid,59791
19628,invalid,60272
19629,invalid,60575
19630,valid,60059
19631,invalid,60085
19632,invalid,60035
19633,invalid,60101
19634,valid,60100
19635,valid,60050
19636,valid,61634
19637,invalid,62523
19638,invalid,60843
19639,valid,60162
19640,invalid,60043
19641,valid,61580
19642,valid,60045
19643,valid,60168
19644,valid,60049
19645,invalid,60074
19646,valid,60058
19647,invalid,60071
19648,valid,60019
19649,invalid,60184
19650,invalid,60052
19651,valid,60441
19652,valid,60048
19653,valid,60112
19654,valid,60399
19655,valid,59931
19656,valid,60063
19657,invalid,60096
19658,invalid,60076
19659,invalid,60013
19660,valid,60057
19661,invalid,60052
19662,invalid,59983
19663,invalid,60059
19664,valid,59843
19665,invalid,60100
19666,invalid,60061
19667,valid,61175
19668,invalid,59967
19669,invalid,60073
19670,valid,61289
19671,invalid,59991
19672,valid,60110
19673,invalid,60034
19674,valid,60063
19675,valid,60043
19676,valid,60033
19677,valid,59845
19678,invalid,60101
19679,valid,60060
19680,invalid,60053
19681,invalid,60126
19682,invalid,60035
19683,valid,60069
19684,invalid,60096
19685,invalid,60087
19686,invalid,60907
19687,invalid,60306
